"Gene","Driving_Comparison","LFC"
"ENSRNOG00000025793","THC_O3_vs_VEH",1.88044608025125
"ENSRNOG00000025864","THC_vs_VEH",0.6928546074923
"ENSRNOG00000025909","THC_O3_vs_THC",-1.09059299515443
"ENSRNOG00000025926","THC_O3_vs_VEH",1.04588551217431
"ENSRNOG00000025936","THC_O3_vs_VEH",-0.774237849778049
"ENSRNOG00000025937","THC_O3_vs_VEH",0.559835543837707
"ENSRNOG00000025970","THC_O3_vs_VEH",0.806408190711225
"ENSRNOG00000026008","THC_O3_vs_VEH",0.676261979616133
"ENSRNOG00000026040","THC_O3_vs_VEH",0.976886568061879
"ENSRNOG00000026067","VEH_O3_vs_VEH",-5.16918781118057
"ENSRNOG00000026109","THC_O3_vs_VEH",-0.463847111496796
"ENSRNOG00000026112","THC_vs_VEH_O3",4.27794386860955
"ENSRNOG00000026120","THC_O3_vs_VEH",1.16805545696446
"ENSRNOG00000026252","VEH_O3_vs_VEH",1.08384588194485
"ENSRNOG00000026319","THC_O3_vs_VEH",0.713093289286378
"ENSRNOG00000026336","THC_vs_VEH_O3",2.89856362959611
"ENSRNOG00000026435","THC_O3_vs_VEH",0.662133750839999
"ENSRNOG00000026474","THC_O3_vs_VEH",0.827867766841039
"ENSRNOG00000026762","THC_O3_vs_VEH",-2.99320892977673
"ENSRNOG00000026821","THC_O3_vs_VEH",1.3302300451735
"ENSRNOG00000026833","THC_O3_vs_VEH",0.326260683074316
"ENSRNOG00000026962","THC_O3_vs_VEH",0.890970640847719
"ENSRNOG00000026982","THC_O3_vs_VEH",-0.843552836338933
"ENSRNOG00000027002","THC_O3_vs_VEH",1.99875987446895
"ENSRNOG00000027028","THC_O3_vs_VEH",-0.802603430834481
"ENSRNOG00000027039","THC_O3_vs_VEH",-0.48149420128762
"ENSRNOG00000027049","THC_O3_vs_VEH",-0.847668385613936
"ENSRNOG00000027088","THC_O3_vs_VEH",-0.531671254335046
"ENSRNOG00000027152","THC_O3_vs_VEH",1.84582615335571
"ENSRNOG00000027191","THC_O3_vs_VEH",1.8540672767038
"ENSRNOG00000027250","THC_O3_vs_VEH",0.962505200055368
"ENSRNOG00000027317","THC_O3_vs_VEH",0.392980583888237
"ENSRNOG00000027436","THC_O3_vs_VEH",0.772586792582404
"ENSRNOG00000027447","THC_O3_vs_VEH",0.631070265321123
"ENSRNOG00000027503","THC_O3_vs_VEH",-0.838494034233603
"ENSRNOG00000027514","THC_O3_vs_VEH",-0.517220198952376
"ENSRNOG00000027722","THC_O3_vs_VEH",-0.766081843083827
"ENSRNOG00000027728","THC_O3_vs_VEH",0.695225510290949
"ENSRNOG00000027767","THC_vs_VEH",-2.0822530606061
"ENSRNOG00000027770","THC_O3_vs_THC",1.99666122456664
"ENSRNOG00000027791","VEH_O3_vs_VEH",-1.05633058640792
"ENSRNOG00000027855","VEH_O3_vs_VEH",-2.31330139748154
"ENSRNOG00000027923","THC_O3_vs_VEH",0.810012203773152
"ENSRNOG00000027924","THC_O3_vs_VEH",1.17213286679569
"ENSRNOG00000027990","THC_O3_vs_VEH",-1.03361692542121
"ENSRNOG00000028015","VEH_O3_vs_VEH",-1.30299538353797
"ENSRNOG00000028043","VEH_O3_vs_VEH",-4.80073391600114
"ENSRNOG00000028137","THC_vs_VEH_O3",-0.686354314198348
"ENSRNOG00000028166","THC_O3_vs_VEH",-0.71193484435264
"ENSRNOG00000028176","THC_O3_vs_VEH",1.6657794683066
"ENSRNOG00000028208","THC_O3_vs_VEH",0.559814294581349
"ENSRNOG00000028215","THC_O3_vs_VEH",1.10636007255161
"ENSRNOG00000028227","THC_O3_vs_VEH",0.87440941783881
"ENSRNOG00000028236","THC_O3_vs_VEH",-0.5851495936629
"ENSRNOG00000028358","THC_O3_vs_VEH",1.62209966545714
"ENSRNOG00000028380","THC_O3_vs_VEH",0.447530185321278
"ENSRNOG00000028501","VEH_O3_vs_VEH",0.478325871658845
"ENSRNOG00000028534","THC_O3_vs_VEH",1.44769035281825
"ENSRNOG00000028629","THC_O3_vs_VEH",-0.361632380014315
"ENSRNOG00000028632","THC_O3_vs_VEH_O3",-0.503144122526138
"ENSRNOG00000028717","THC_O3_vs_VEH",-0.870105612137578
"ENSRNOG00000028765","THC_O3_vs_VEH",2.17958172308748
"ENSRNOG00000028896","THC_vs_VEH_O3",5.83985469791737
"ENSRNOG00000028910","THC_O3_vs_VEH",0.680098130862954
"ENSRNOG00000028939","VEH_O3_vs_VEH",-1.04735062770653
"ENSRNOG00000028956","THC_O3_vs_VEH",-0.457719683978074
"ENSRNOG00000029043","THC_O3_vs_VEH",0.430249957999795
"ENSRNOG00000029078","THC_O3_vs_VEH",-0.653952679813758
"ENSRNOG00000029087","THC_vs_VEH_O3",0.778413820065989
"ENSRNOG00000029172","VEH_O3_vs_VEH",-1.6666730192793
"ENSRNOG00000029220","THC_O3_vs_VEH",0.601219210870763
"ENSRNOG00000029235","THC_O3_vs_VEH",1.91381256881639
"ENSRNOG00000029317","VEH_O3_vs_VEH",-2.00812848405398
"ENSRNOG00000029339","THC_O3_vs_VEH",-0.665964219348501
"ENSRNOG00000029360","THC_O3_vs_VEH",0.75129375161407
"ENSRNOG00000029394","VEH_O3_vs_VEH",1.59528485948712
"ENSRNOG00000029399","VEH_O3_vs_VEH",-0.438636891645946
"ENSRNOG00000029510","THC_O3_vs_VEH",1.85936375256717
"ENSRNOG00000029592","THC_O3_vs_VEH",0.603161989423517
"ENSRNOG00000029598","THC_O3_vs_THC",-0.768635110442934
"ENSRNOG00000029788","THC_O3_vs_VEH",0.905898744736977
"ENSRNOG00000029805","VEH_O3_vs_VEH",1.18547669691722
"ENSRNOG00000029875","THC_O3_vs_VEH",-0.670128588555216
"ENSRNOG00000029910","THC_O3_vs_VEH",0.563284306514557
"ENSRNOG00000029912","THC_O3_vs_VEH",-0.487939964480074
"ENSRNOG00000029941","THC_O3_vs_VEH",-0.528957355148692
"ENSRNOG00000030098","VEH_O3_vs_VEH",1.64526378112697
"ENSRNOG00000030109","THC_O3_vs_VEH",0.785442960025982
"ENSRNOG00000030157","THC_O3_vs_VEH",0.284622854625867
"ENSRNOG00000030213","THC_O3_vs_VEH",1.14203140587483
"ENSRNOG00000030237","VEH_O3_vs_VEH",-0.688987461357952
"ENSRNOG00000030291","THC_O3_vs_VEH",-0.939260684811762
"ENSRNOG00000030299","VEH_O3_vs_VEH",-1.97019936879613
"ENSRNOG00000030314","THC_O3_vs_VEH",0.483755758564297
"ENSRNOG00000030364","VEH_O3_vs_VEH",-1.27969029179932
"ENSRNOG00000030408","THC_O3_vs_VEH",-0.365475615000458
"ENSRNOG00000030442","VEH_O3_vs_VEH",-0.739636303648458
"ENSRNOG00000030680","THC_O3_vs_VEH",0.229139835110228
"ENSRNOG00000030683","VEH_O3_vs_VEH",0.35565428057593
"ENSRNOG00000030704","THC_O3_vs_VEH",0.987283900799004
"ENSRNOG00000030880","VEH_O3_vs_VEH",2.11144264846924
"ENSRNOG00000031003","VEH_O3_vs_VEH",0.534908862821129
"ENSRNOG00000031022","THC_O3_vs_VEH",-0.787295298034114
"ENSRNOG00000031032","THC_vs_VEH_O3",2.7602401708445
"ENSRNOG00000031041","THC_O3_vs_VEH",-0.650887515137965
"ENSRNOG00000031097","THC_O3_vs_VEH",-1.02411834356646
"ENSRNOG00000031113","VEH_O3_vs_VEH",0.806776977218874
"ENSRNOG00000031127","THC_O3_vs_VEH",-0.72972182691712
"ENSRNOG00000031174","VEH_O3_vs_VEH",0.855068077935687
"ENSRNOG00000031244","THC_O3_vs_VEH",-1.16041719554178
"ENSRNOG00000031315","THC_O3_vs_VEH",-1.226016746476
"ENSRNOG00000031346","VEH_O3_vs_VEH",-0.45962345131812
"ENSRNOG00000031368","THC_O3_vs_VEH",-1.1708689518058
"ENSRNOG00000031431","THC_O3_vs_VEH",-0.546571235421509
"ENSRNOG00000031495","THC_O3_vs_VEH",1.18990979864443
"ENSRNOG00000031506","VEH_O3_vs_VEH",-1.29618624987415
"ENSRNOG00000031517","VEH_O3_vs_VEH",-1.00613983622496
"ENSRNOG00000031579","THC_O3_vs_VEH",-0.959145583180766
"ENSRNOG00000031641","VEH_O3_vs_VEH",-0.92623084375247
"ENSRNOG00000031661","VEH_O3_vs_VEH",0.887724277666856
"ENSRNOG00000031743","VEH_O3_vs_VEH",-1.49059508510458
"ENSRNOG00000031834","THC_O3_vs_VEH",-3.86801619298418
"ENSRNOG00000031889","VEH_O3_vs_VEH",-0.877911575206306
"ENSRNOG00000032070","THC_O3_vs_VEH",0.64565317621441
"ENSRNOG00000032132","VEH_O3_vs_VEH",-1.35319465900464
"ENSRNOG00000032180","VEH_O3_vs_VEH",1.39958506214686
"ENSRNOG00000032232","THC_O3_vs_VEH",-0.842872994807498
"ENSRNOG00000032300","THC_O3_vs_VEH_O3",-1.72910128623159
"ENSRNOG00000032391","THC_O3_vs_VEH",0.605652456969494
"ENSRNOG00000032401","VEH_O3_vs_VEH",-0.943442513840737
"ENSRNOG00000032414","THC_O3_vs_VEH",0.932688734108359
"ENSRNOG00000032441","THC_O3_vs_VEH",0.729980508530647
"ENSRNOG00000032471","VEH_O3_vs_VEH",0.555230761968166
"ENSRNOG00000032492","VEH_O3_vs_VEH",1.12427314809778
"ENSRNOG00000032523","VEH_O3_vs_VEH",-1.97608591512694
"ENSRNOG00000032546","VEH_O3_vs_VEH",0.826955134996615
"ENSRNOG00000032585","THC_O3_vs_VEH",-1.27607954904436
"ENSRNOG00000032605","THC_O3_vs_VEH",-1.00392204387509
"ENSRNOG00000032630","THC_O3_vs_VEH",-0.778016003232354
"ENSRNOG00000032708","THC_vs_VEH",-2.90715894101095
"ENSRNOG00000032780","THC_O3_vs_VEH",-0.745618397319801
"ENSRNOG00000032803","THC_O3_vs_VEH",-1.25245179938073
"ENSRNOG00000032807","VEH_O3_vs_VEH",-0.946365137727864
"ENSRNOG00000032813","THC_O3_vs_VEH",0.880419404517944
"ENSRNOG00000032844","THC_vs_VEH",-2.87158609494804
"ENSRNOG00000032882","VEH_O3_vs_VEH",-2.46874206564791
"ENSRNOG00000033057","VEH_O3_vs_VEH",-1.32046293431957
"ENSRNOG00000033100","VEH_O3_vs_VEH",-1.27930594432436
"ENSRNOG00000033146","VEH_O3_vs_VEH",-1.23091934395732
"ENSRNOG00000033152","VEH_O3_vs_VEH",-0.942526939739502
"ENSRNOG00000033169","THC_O3_vs_VEH",1.33947700033936
"ENSRNOG00000033215","VEH_O3_vs_VEH",-2.91675329771776
"ENSRNOG00000033217","THC_vs_VEH",-0.460509661873037
"ENSRNOG00000033274","VEH_O3_vs_VEH",-1.8186233662724
"ENSRNOG00000033346","THC_O3_vs_VEH",-0.843433721589496
"ENSRNOG00000033397","THC_O3_vs_VEH",1.89540217948032
"ENSRNOG00000033473","THC_O3_vs_VEH",-0.730544159896978
"ENSRNOG00000033498","THC_O3_vs_VEH",-0.723403958061182
"ENSRNOG00000033568","THC_O3_vs_VEH",1.10250457571155
"ENSRNOG00000033573","THC_O3_vs_VEH",1.93143643610565
"ENSRNOG00000033611","THC_O3_vs_VEH",-0.56203502720838
"ENSRNOG00000033706","VEH_O3_vs_VEH",-5.38632871308803
"ENSRNOG00000033916","THC_O3_vs_VEH",-0.77983807004692
"ENSRNOG00000033942","THC_O3_vs_VEH",1.71632668839261
"ENSRNOG00000034007","VEH_O3_vs_VEH",1.44721998518947
"ENSRNOG00000034013","THC_O3_vs_VEH",1.06523795923446
"ENSRNOG00000034022","THC_O3_vs_VEH",0.496223466433865
"ENSRNOG00000034107","THC_O3_vs_VEH",-0.558055546334562
"ENSRNOG00000034161","THC_O3_vs_VEH",-0.876819349274973
"ENSRNOG00000034164","THC_vs_VEH",-2.92544681662329
"ENSRNOG00000034180","THC_O3_vs_VEH",-0.978724101899174
"ENSRNOG00000034233","THC_O3_vs_VEH",0.650736368391249
"ENSRNOG00000034240","VEH_O3_vs_VEH",0.625605394309397
"ENSRNOG00000034269","THC_O3_vs_VEH",1.12636044161031
"ENSRNOG00000036592","VEH_O3_vs_VEH",0.519704669705309
"ENSRNOG00000036598","THC_O3_vs_VEH",1.26510592382998
"ENSRNOG00000036671","THC_O3_vs_VEH",-0.445195080663766
"ENSRNOG00000036678","THC_O3_vs_VEH",-0.392929922677654
"ENSRNOG00000036686","THC_O3_vs_VEH",-0.841732943076588
"ENSRNOG00000036688","THC_O3_vs_VEH",-0.435312695566814
"ENSRNOG00000036693","THC_O3_vs_VEH",-0.649252021438682
"ENSRNOG00000036695","THC_O3_vs_VEH",-0.637835391080883
"ENSRNOG00000036802","THC_O3_vs_THC",1.71623069346715
"ENSRNOG00000036814","THC_O3_vs_VEH",0.9733316023874
"ENSRNOG00000036880","THC_vs_VEH",-1.7633441837115
"ENSRNOG00000036894","THC_O3_vs_VEH",-0.754991852407352
"ENSRNOG00000036921","VEH_O3_vs_VEH",-1.11435007336176
"ENSRNOG00000037206","VEH_O3_vs_VEH",0.996365347441903
"ENSRNOG00000037211","VEH_O3_vs_VEH",1.50072666212832
"ENSRNOG00000037214","THC_O3_vs_THC",0.549526513471637
"ENSRNOG00000037227","THC_O3_vs_VEH",0.991453326465978
"ENSRNOG00000037402","VEH_O3_vs_VEH",-0.684419500985816
"ENSRNOG00000037604","THC_O3_vs_VEH",0.39788794351489
"ENSRNOG00000037661","VEH_O3_vs_VEH",-1.16689891418343
"ENSRNOG00000037688","THC_O3_vs_THC",6.86100610144938
"ENSRNOG00000037765","THC_O3_vs_VEH",1.03663650746417
"ENSRNOG00000037894","THC_O3_vs_VEH",1.25577232250881
"ENSRNOG00000037897","VEH_O3_vs_VEH",-1.10544164225617
"ENSRNOG00000038459","THC_O3_vs_VEH",0.915068033477508
"ENSRNOG00000038597","THC_O3_vs_VEH",1.05783777776219
"ENSRNOG00000038902","THC_O3_vs_VEH",-1.01370204328346
"ENSRNOG00000038951","THC_O3_vs_VEH",-0.787695602684623
"ENSRNOG00000039091","THC_O3_vs_VEH",0.879327500232286
"ENSRNOG00000039183","VEH_O3_vs_VEH",0.930384367092019
"ENSRNOG00000039233","THC_O3_vs_VEH",2.44744458491783
"ENSRNOG00000039241","THC_O3_vs_VEH",1.37207001125621
"ENSRNOG00000039249","THC_O3_vs_VEH",-0.965078214490995
"ENSRNOG00000039265","THC_O3_vs_VEH",-0.626172440555655
"ENSRNOG00000039297","THC_O3_vs_VEH",-0.694917677195178
"ENSRNOG00000039417","THC_O3_vs_VEH",-0.431550497604493
"ENSRNOG00000039463","THC_O3_vs_VEH",1.12330901966885
"ENSRNOG00000039496","VEH_O3_vs_VEH",-0.542850057912476
"ENSRNOG00000039587","THC_O3_vs_VEH",0.699465875386899
"ENSRNOG00000039717","THC_O3_vs_VEH",1.12416259268292
"ENSRNOG00000039740","THC_O3_vs_VEH_O3",-0.643994034396353
"ENSRNOG00000039744","VEH_O3_vs_VEH",-1.19173085466429
"ENSRNOG00000039783","VEH_O3_vs_VEH",-0.930862202525518
"ENSRNOG00000039837","THC_O3_vs_VEH",1.554253350593
"ENSRNOG00000039871","THC_O3_vs_VEH",-0.678215350715074
"ENSRNOG00000039877","THC_O3_vs_VEH",-0.83879271118472
"ENSRNOG00000040101","VEH_O3_vs_VEH",-1.66177581348158
"ENSRNOG00000040109","THC_vs_VEH",-1.19114200836316
"ENSRNOG00000040273","THC_O3_vs_VEH",-1.0873507366935
"ENSRNOG00000040303","VEH_O3_vs_VEH",-0.571847590141448
"ENSRNOG00000041411","VEH_O3_vs_VEH",-1.94536228449176
"ENSRNOG00000041449","THC_O3_vs_VEH",2.36355884654833
"ENSRNOG00000042070","THC_vs_VEH_O3",-1.06348533867939
"ENSRNOG00000042126","THC_O3_vs_VEH",-0.60191456901039
"ENSRNOG00000042229","THC_O3_vs_VEH",-0.94876488219753
"ENSRNOG00000042233","THC_O3_vs_VEH",-0.920615959924693
"ENSRNOG00000042340","THC_O3_vs_VEH",1.02992841161111
"ENSRNOG00000042389","THC_O3_vs_VEH",-0.526042352545923
"ENSRNOG00000042499","THC_O3_vs_VEH",-0.877696229111379
"ENSRNOG00000042503","THC_O3_vs_VEH",-0.634104182075861
"ENSRNOG00000042519","THC_O3_vs_VEH",1.19620504684706
"ENSRNOG00000042560","VEH_O3_vs_VEH",0.753120395513113
"ENSRNOG00000042627","THC_O3_vs_VEH",-0.739737264638694
"ENSRNOG00000042653","THC_O3_vs_VEH",-0.73508875397877
"ENSRNOG00000042679","THC_O3_vs_VEH",0.872733849357299
"ENSRNOG00000042740","THC_O3_vs_VEH",-0.79374312895462
"ENSRNOG00000042869","THC_O3_vs_VEH",-0.938419970755157
"ENSRNOG00000042879","VEH_O3_vs_VEH",0.726179171891465
"ENSRNOG00000042886","THC_O3_vs_VEH",-0.743785384380665
"ENSRNOG00000042905","VEH_O3_vs_VEH",-0.578880333444083
"ENSRNOG00000042977","THC_O3_vs_VEH",-0.517554946286179
"ENSRNOG00000043007","THC_O3_vs_VEH",-0.815576039161874
"ENSRNOG00000043099","VEH_O3_vs_VEH",0.518440737687975
"ENSRNOG00000043114","THC_O3_vs_VEH",-0.935092068602545
"ENSRNOG00000043189","THC_O3_vs_VEH",0.55026071020817
"ENSRNOG00000043212","THC_O3_vs_VEH",1.50311445074989
"ENSRNOG00000043295","THC_O3_vs_VEH",-1.02677349710695
"ENSRNOG00000043300","THC_O3_vs_VEH",-1.05069075631407
"ENSRNOG00000043328","THC_O3_vs_VEH",-0.703582479854614
"ENSRNOG00000043400","THC_O3_vs_VEH",-0.670780712272188
"ENSRNOG00000043596","THC_O3_vs_VEH",3.55514248939617
"ENSRNOG00000045639","THC_O3_vs_VEH",1.08494605087844
"ENSRNOG00000045649","THC_O3_vs_VEH",1.10020276742772
"ENSRNOG00000045698","THC_O3_vs_VEH",0.801989024823941
"ENSRNOG00000045728","THC_O3_vs_VEH",1.47067499388777
"ENSRNOG00000045740","THC_O3_vs_VEH",0.597639369186239
"ENSRNOG00000045860","THC_O3_vs_VEH",-0.498752467030476
"ENSRNOG00000045863","THC_O3_vs_VEH",0.793010077837105
"ENSRNOG00000045884","THC_O3_vs_VEH",1.40910455767438
"ENSRNOG00000045941","THC_O3_vs_VEH",0.997373271506661
"ENSRNOG00000045967","THC_O3_vs_VEH_O3",-2.54941086318188
"ENSRNOG00000046023","THC_O3_vs_VEH",0.900615500895614
"ENSRNOG00000046143","THC_O3_vs_VEH_O3",-0.5422775832233
"ENSRNOG00000046254","THC_O3_vs_VEH_O3",1.73641099015818
"ENSRNOG00000046257","THC_O3_vs_VEH",-0.442193120304666
"ENSRNOG00000046258","THC_O3_vs_VEH",-2.41165397004489
"ENSRNOG00000046383","VEH_O3_vs_VEH",-1.23748306552779
"ENSRNOG00000046405","THC_O3_vs_VEH",-1.07930876159204
"ENSRNOG00000046424","THC_O3_vs_VEH",0.951482988514646
"ENSRNOG00000046497","THC_O3_vs_VEH",0.673811996171549
"ENSRNOG00000046500","THC_O3_vs_VEH",1.34944664271282
"ENSRNOG00000046548","THC_O3_vs_VEH",-0.578891512172351
"ENSRNOG00000046599","THC_O3_vs_VEH",1.30417154227504
"ENSRNOG00000046607","THC_O3_vs_VEH",-0.585857445902107
"ENSRNOG00000046705","THC_O3_vs_VEH",-0.457189725479249
"ENSRNOG00000046707","VEH_O3_vs_VEH",-2.783983867485
"ENSRNOG00000046741","THC_O3_vs_VEH",0.438316670200412
"ENSRNOG00000046836","VEH_O3_vs_VEH",-1.8361965966389
"ENSRNOG00000046922","THC_O3_vs_VEH",1.13204954126447
"ENSRNOG00000046969","THC_O3_vs_VEH",0.735004701770227
"ENSRNOG00000046980","THC_O3_vs_VEH",1.30077051301116
"ENSRNOG00000047052","THC_O3_vs_VEH",-0.72527257897798
"ENSRNOG00000047118","THC_O3_vs_VEH",-0.793759116897425
"ENSRNOG00000047145","THC_O3_vs_VEH",0.871518376878449
"ENSRNOG00000047219","VEH_O3_vs_VEH",0.806322582741567
"ENSRNOG00000047225","THC_O3_vs_VEH",-0.662882599544013
"ENSRNOG00000047302","THC_O3_vs_VEH",1.86918977476777
"ENSRNOG00000047351","THC_O3_vs_VEH",-1.80078203976562
"ENSRNOG00000047356","VEH_O3_vs_VEH",1.20328071425777
"ENSRNOG00000047374","THC_O3_vs_VEH",-0.694952582432456
"ENSRNOG00000047386","THC_O3_vs_VEH",0.83537439327281
"ENSRNOG00000047457","THC_O3_vs_VEH",2.16762948978671
"ENSRNOG00000047506","THC_O3_vs_VEH",-0.651546645808209
"ENSRNOG00000047513","THC_O3_vs_VEH",1.04914571913997
"ENSRNOG00000047526","THC_O3_vs_VEH",1.06860860425709
"ENSRNOG00000047598","THC_O3_vs_VEH",1.00510263231011
"ENSRNOG00000047611","THC_O3_vs_VEH",0.746503196933722
"ENSRNOG00000047628","THC_O3_vs_VEH",0.609032968915482
"ENSRNOG00000047631","THC_O3_vs_VEH",1.48952830684226
"ENSRNOG00000047853","THC_O3_vs_VEH",-0.760235804532592
"ENSRNOG00000047880","THC_O3_vs_VEH",2.20458121582704
"ENSRNOG00000047894","VEH_O3_vs_VEH",0.774936144282665
"ENSRNOG00000047931","THC_O3_vs_VEH",-0.993645257838051
"ENSRNOG00000047934","THC_O3_vs_VEH",1.13160554415716
"ENSRNOG00000047988","VEH_O3_vs_VEH",-1.01739234949316
"ENSRNOG00000048053","VEH_O3_vs_VEH",-1.33254679474979
"ENSRNOG00000048121","THC_O3_vs_VEH",0.791625558525161
"ENSRNOG00000048152","THC_O3_vs_VEH",1.4045586804821
"ENSRNOG00000048190","THC_vs_VEH_O3",0.357861382590919
"ENSRNOG00000048242","THC_O3_vs_VEH",0.810510615628477
"ENSRNOG00000048320","THC_O3_vs_VEH",-0.790042229017399
"ENSRNOG00000048371","THC_O3_vs_VEH",1.47538435375809
"ENSRNOG00000048411","VEH_O3_vs_VEH",1.11548776633169
"ENSRNOG00000048585","VEH_O3_vs_VEH",-1.57412736597483
"ENSRNOG00000048725","THC_O3_vs_VEH",-0.47220677958953
"ENSRNOG00000048800","THC_O3_vs_VEH",1.48072893709612
"ENSRNOG00000048891","VEH_O3_vs_VEH",0.538290335518066
"ENSRNOG00000048922","THC_O3_vs_VEH",1.85466811123406
"ENSRNOG00000048981","THC_O3_vs_VEH",-0.626369954896144
"ENSRNOG00000049028","THC_O3_vs_VEH",1.4338800508788
"ENSRNOG00000049033","VEH_O3_vs_VEH",0.898751592643313
"ENSRNOG00000049052","THC_O3_vs_VEH",1.83624191938062
"ENSRNOG00000049063","THC_O3_vs_VEH",2.1962088394239
"ENSRNOG00000049105","VEH_O3_vs_VEH",-0.900984167795158
"ENSRNOG00000049110","THC_O3_vs_VEH",-0.616004846577368
"ENSRNOG00000049128","THC_O3_vs_VEH",1.49195660872448
"ENSRNOG00000049236","THC_O3_vs_VEH",1.54425815021478
"ENSRNOG00000049259","THC_O3_vs_VEH",0.835577253569192
"ENSRNOG00000049302","THC_O3_vs_VEH",1.64606625048621
"ENSRNOG00000049425","THC_O3_vs_VEH",-1.60783123730497
"ENSRNOG00000049484","VEH_O3_vs_VEH",0.778315058840039
"ENSRNOG00000049489","VEH_O3_vs_VEH",1.61352705350585
"ENSRNOG00000049633","THC_O3_vs_VEH",1.85703596535121
"ENSRNOG00000049661","THC_O3_vs_VEH",-0.7564393066877
"ENSRNOG00000049714","THC_O3_vs_VEH",1.31989772939105
"ENSRNOG00000049783","THC_O3_vs_VEH",-0.437341003389707
"ENSRNOG00000049828","THC_O3_vs_VEH",-0.75198564847921
"ENSRNOG00000049856","THC_O3_vs_VEH",0.920184251035388
"ENSRNOG00000049912","THC_O3_vs_VEH",-0.88177017980319
"ENSRNOG00000049988","THC_O3_vs_VEH",1.41409285165904
"ENSRNOG00000050051","VEH_O3_vs_VEH",-0.884431908469625
"ENSRNOG00000050057","THC_O3_vs_VEH",0.822005972746788
"ENSRNOG00000050099","THC_vs_VEH",-1.53032518548842
"ENSRNOG00000050155","VEH_O3_vs_VEH",-3.59776024100996
"ENSRNOG00000050169","THC_O3_vs_VEH",-0.730605680058867
"ENSRNOG00000050258","THC_O3_vs_VEH",-0.479991402710488
"ENSRNOG00000050312","VEH_O3_vs_VEH",0.884580491303741
"ENSRNOG00000050321","THC_O3_vs_VEH",0.379998997666519
"ENSRNOG00000050401","THC_O3_vs_VEH",-0.521220763858157
"ENSRNOG00000050410","THC_O3_vs_VEH",-0.479641533287596
"ENSRNOG00000050414","THC_O3_vs_VEH",1.56156191599336
"ENSRNOG00000050437","THC_O3_vs_VEH",0.750515682151963
"ENSRNOG00000050457","THC_O3_vs_VEH",-1.08199827044012
"ENSRNOG00000050473","THC_O3_vs_VEH",-0.615057958367979
"ENSRNOG00000050552","VEH_O3_vs_VEH",0.783049528405288
"ENSRNOG00000050624","THC_O3_vs_VEH",0.917560804537255
"ENSRNOG00000050669","VEH_O3_vs_VEH",-0.788858423712272
"ENSRNOG00000050735","THC_O3_vs_VEH",-0.987828232962438
"ENSRNOG00000050748","THC_O3_vs_VEH",0.591271701390008
"ENSRNOG00000050806","THC_O3_vs_VEH",1.27745962999726
"ENSRNOG00000050843","THC_O3_vs_VEH",0.514701463819444
"ENSRNOG00000050846","THC_O3_vs_VEH",-0.743160452299039
"ENSRNOG00000050849","THC_O3_vs_VEH",-0.406169367983868
"ENSRNOG00000050868","VEH_O3_vs_VEH",1.65821307858589
"ENSRNOG00000050869","THC_vs_VEH_O3",1.6882811946529
"ENSRNOG00000050932","THC_O3_vs_VEH",-0.535759094611453
"ENSRNOG00000051082","THC_vs_VEH_O3",2.13247239759808
"ENSRNOG00000051100","THC_O3_vs_VEH",0.84860124772997
"ENSRNOG00000051102","THC_O3_vs_VEH",1.29052086540174
"ENSRNOG00000051170","THC_O3_vs_VEH",1.1269059835558
"ENSRNOG00000051256","VEH_O3_vs_VEH",0.668759457973924
"ENSRNOG00000051310","VEH_O3_vs_VEH",-1.08563643327025
"ENSRNOG00000051420","VEH_O3_vs_VEH",0.719746974692009
"ENSRNOG00000051440","THC_O3_vs_VEH",0.66156193277123
"ENSRNOG00000051592","THC_O3_vs_VEH",1.10871411429338
"ENSRNOG00000051606","THC_O3_vs_VEH",0.945656291735723
"ENSRNOG00000051624","THC_O3_vs_VEH",-0.671048311212775
"ENSRNOG00000051680","THC_O3_vs_VEH",1.03936374675347
"ENSRNOG00000051756","THC_O3_vs_VEH",0.607489360693383
"ENSRNOG00000051772","THC_O3_vs_VEH",1.75074773813297
"ENSRNOG00000051801","VEH_O3_vs_VEH",2.90166553190219
"ENSRNOG00000051948","VEH_O3_vs_VEH",0.966629664521946
"ENSRNOG00000051965","THC_O3_vs_VEH",0.679176154334094
"ENSRNOG00000052004","THC_O3_vs_VEH",-0.978365857489487
"ENSRNOG00000052013","VEH_O3_vs_VEH",-1.08960282240936
"ENSRNOG00000052017","THC_O3_vs_VEH",-0.725451460837755
"ENSRNOG00000052129","VEH_O3_vs_VEH",0.817854692964339
"ENSRNOG00000052134","THC_O3_vs_VEH",-0.750316823016504
"ENSRNOG00000052141","THC_O3_vs_VEH",-0.798300498042364
"ENSRNOG00000052167","VEH_O3_vs_VEH",0.736682635983753
"ENSRNOG00000052275","THC_O3_vs_VEH",-0.41068375945855
"ENSRNOG00000052383","THC_O3_vs_VEH",-0.938580433063635
"ENSRNOG00000052395","THC_O3_vs_VEH",1.53456297902177
"ENSRNOG00000052513","THC_O3_vs_VEH",0.541628767883619
"ENSRNOG00000052583","THC_O3_vs_VEH",0.959222873476248
"ENSRNOG00000052730","THC_O3_vs_VEH",-0.770439252482784
"ENSRNOG00000052814","VEH_O3_vs_VEH",0.682482639481656
"ENSRNOG00000052894","THC_O3_vs_VEH",1.32911062935367
"ENSRNOG00000053025","VEH_O3_vs_VEH",-1.77299488505381
